mass,"(1, 0, 0)","(1, 0, 1)","(1, 0, 2)","(2, 0, 0)","(2, 0, 1)","(2, 0, 2)","(2, 1, 0)","(2, 1, 1)","(2, 1, 2)","(1, 0)","(2, 0)","(2, 1)"
0.000124765955263,1.9452837382533043e-06,1.8975240641401178e-06,9.697306173828897e-06,0.0010023090003527142,0.0006274893738914644,0.0008251785460734555,0.0009778912827446368,0.000638032562633204,0.0008844324359418692,4.017087425884767e-06,0.0006688732385592135,0.0006603844185090166
0.0001270878709202,1.9453162322143208e-06,1.8975247189532497e-06,9.697306174564393e-06,0.0010023104643698565,0.0006274893742321961,0.0008251785476433844,0.0009778912796712441,0.0006380325685441247,0.0008844324376186206,4.0169482019043875e-06,0.0006688735100799165,0.0006603844234702748
0.0001294529978227,1.945349564957544e-06,1.8975253959845445e-06,9.697306175653179e-06,0.0010023119663836106,0.0006274893745857278,0.0008251785492685431,0.0009778912764823926,0.0006380325746584351,0.0008844324393543591,4.016805376778287e-06,0.0006688737886437605,0.0006603844285997106
0.0001318621401394,1.9453837556060047e-06,1.8975260959794375e-06,9.697306176533983e-06,0.0010023135072688913,0.0006274893749525399,0.0008251785509509007,0.0009778912731737447,0.0006380325809830745,0.0008844324411512006,4.0166588679451685e-06,0.0006688740744127261,0.0006603844339029437
0.0001343161170046,1.945418823627849e-06,1.8975268197079955e-06,9.69730617763268e-06,0.0010023150879167866,0.0006274893753331318,0.0008251785526924491,0.0009778912697408003,0.0006380325875252183,0.0008844324430112633,4.016508591356653e-06,0.000668874367551794,0.0006603844393858007
0.0001368157627967,1.9454547888393653e-06,1.8975275679657202e-06,9.697306178969953e-06,0.00100231670923472,0.0006274893757280209,0.000825178554495233,0.000977891266178889,0.0006380325942922832,0.0008844324449367323,4.016354461422992e-06,0.0006688746682289644,0.0006603844450543011
0.0001393619274224,1.9454916714079144e-06,1.8975283415745016e-06,9.697306179910251e-06,0.0010023183721466083,0.0006274893761377443,0.0008251785563614512,0.0009778912624831665,0.0006380326012919365,0.0008844324469299688,4.016196390999026e-06,0.0006688749766152599,0.0006603844509146378
0.000141955476605,1.945529491854767e-06,1.8975291413832e-06,9.697306181032533e-06,0.0010023200775930157,0.0006274893765628591,0.0008251785582932611,0.0009778912586486056,0.0006380326085321038,0.0008844324489932671,4.0160342914061685e-06,0.0006688752928848024,0.0006603844569732447
0.0001445972921792,1.945568271057832e-06,1.8975299682688928e-06,9.697306181880978e-06,0.0010023218265313041,0.0006274893770039434,0.0008251785602930015,0.0009778912546699902,0.0006380326160209791,0.0008844324511291346,4.015868072372673e-06,0.000668875617214789,0.0006603844632367364
0.0001472882723907,1.9456080302542773e-06,1.8975308231374567e-06,9.697306183110269e-06,0.0010023236199357829,0.0006274893774615973,0.0008251785623630394,0.000977891250541909,0.0006380326237670312,0.0008844324533400853,4.015697642073566e-06,0.0006688759497855512,0.0006603844697119625
0.0001500293322019,1.945648791043039e-06,1.8975317069246458e-06,9.697306184442811e-06,0.0010023254587978477,0.0006274893779364435,0.0008251785645058134,0.0009778912462587463,0.0006380326317790154,0.0008844324556287315,4.015522907059263e-06,0.0006688762907805802,0.0006603844764059988
0.0001528214036025,1.9456905753872055e-06,1.89753262059717e-06,9.697306185882047e-06,0.0010023273441261218,0.0006274893784291272,0.0008251785667239257,0.0009778912418146762,0.0006380326400659815,0.0008844324579978513,4.015343772281115e-06,0.0006688766403865151,0.0006603844833261305
0.0001556654359271,1.9457334056162777e-06,1.8975335651533938e-06,9.697306187378397e-06,0.0010023292769465897,0.0006274893789403189,0.0008251785690199386,0.0009778912372036537,0.0006380326486372841,0.0008844324604501857,4.015160141066636e-06,0.0006688769987932367,0.0006603844904799198
0.0001585623961771,1.945777304428297e-06,1.8975345416246579e-06,9.697306188794988e-06,0.0010023312583027253,0.0006274893794707138,0.0008251785713966329,0.000977891232419407,0.0006380326575025926,0.0008844324629887072,4.014971915111004e-06,0.0006688773661938099,0.0006603844978751402
0.0001615132693503,1.9458222948918374e-06,1.897535551076196e-06,9.69730619027483e-06,0.0010023332892556166,0.0006274893800210328,0.0008251785738567797,0.0009778912274554276,0.0006380326666719011,0.000884432465616374,4.014778994473434e-06,0.0006688777427845751,0.0006603845055198513
0.0001645190587753,1.9458684004478496e-06,1.8975365946082364e-06,9.697306191840761e-06,0.001002335370884085,0.000627489380592025,0.000825178576403344,0.000977891222304964,0.000638032676155541,0.0008844324683363521,4.01458127755598e-06,0.0006688781287651112,0.0006603845134223497
0.000167580786453,1.9459156449113586e-06,1.8975376733571616e-06,9.697306193407767e-06,0.0010023375042847982,0.0006274893811844665,0.0008251785790393209,0.0009778912169610102,0.0006380326859641899,0.0008844324711518444,4.014378661098268e-06,0.0006688785243383075,0.0006603845215912248
0.0001706994934038,1.9459640524730045e-06,1.897538788496695e-06,9.697306195165287e-06,0.0010023396905723789,0.0006274893817991632,0.0008251785817678376,0.0009778912114162966,0.0006380326961088848,0.0008844324740661871,4.014171040173613e-06,0.0006688789297103442,0.0006603845300353369
